content_key,show_id,type,title,release_year,date_added,year_added,month_added,country,primary_country,language,popularity,vote_average,vote_count,has_valid_votes,weighted_rating,genres_harmonized,genre
movies_20504,20504,Movie,The Book of Eli,2010,2010-01-14,2010,1,United States of America,United States of America,en,33.361,6.8,6182,True,6.8,"Action, Thriller, Science Fiction",Action
movies_20504,20504,Movie,The Book of Eli,2010,2010-01-14,2010,1,United States of America,United States of America,en,33.361,6.8,6182,True,6.8,"Action, Thriller, Science Fiction",Thriller
movies_20504,20504,Movie,The Book of Eli,2010,2010-01-14,2010,1,United States of America,United States of America,en,33.361,6.8,6182,True,6.8,"Action, Thriller, Science Fiction",Science Fiction
movies_7978,7978,Movie,The Wolfman,2010,2010-02-10,2010,2,United States of America,United States of America,en,33.064,5.9,2014,True,5.96,"Horror, Thriller",Horror
movies_7978,7978,Movie,The Wolfman,2010,2010-02-10,2010,2,United States of America,United States of America,en,33.064,5.9,2014,True,5.96,"Horror, Thriller",Thriller
movies_48466,48466,Movie,Scared Shrekless,2010,2010-10-28,2010,10,United States of America,United States of America,en,32.983,6.7,469,True,6.68,"Animation, Comedy, Family",Animation
movies_48466,48466,Movie,Scared Shrekless,2010,2010-10-28,2010,10,United States of America,United States of America,en,32.983,6.7,469,True,6.68,"Animation, Comedy, Family",Comedy
movies_48466,48466,Movie,Scared Shrekless,2010,2010-10-28,2010,10,United States of America,United States of America,en,32.983,6.7,469,True,6.68,"Animation, Comedy, Family",Family
movies_34544,34544,Movie,The A-Team,2010,2010-06-09,2010,6,"United Kingdom, United States of America",United Kingdom,en,32.716,6.397,4671,True,6.41,"Action, Comedy, Crime",Action
movies_34544,34544,Movie,The A-Team,2010,2010-06-09,2010,6,"United Kingdom, United States of America",United Kingdom,en,32.716,6.397,4671,True,6.41,"Action, Comedy, Crime",Comedy
movies_34544,34544,Movie,The A-Team,2010,2010-06-09,2010,6,"United Kingdom, United States of America",United Kingdom,en,32.716,6.397,4671,True,6.41,"Action, Comedy, Crime",Crime
movies_38167,38167,Movie,Eat Pray Love,2010,2010-08-12,2010,8,United States of America,United States of America,en,32.264,6.241,2453,True,6.27,"Drama, Romance",Drama
movies_38167,38167,Movie,Eat Pray Love,2010,2010-08-12,2010,8,United States of America,United States of America,en,32.264,6.241,2453,True,6.27,"Drama, Romance",Romance
movies_72641,72641,Movie,Azureus Rising,2010,2010-04-06,2010,4,,Unknown,en,31.997,6.2,12,True,6.6,"Science Fiction, Animation",Science Fiction
movies_72641,72641,Movie,Azureus Rising,2010,2010-04-06,2010,4,,Unknown,en,31.997,6.2,12,True,6.6,"Science Fiction, Animation",Animation
movies_26022,26022,Movie,My Name Is Khan,2010,2010-02-10,2010,2,"China, India, United Arab Emirates, United States of America",China,hi,31.503,8.0,1333,True,7.83,"Drama, Romance",Drama
movies_26022,26022,Movie,My Name Is Khan,2010,2010-02-10,2010,2,"China, India, United Arab Emirates, United States of America",China,hi,31.503,8.0,1333,True,7.83,"Drama, Romance",Romance
movies_50723,50723,Movie,Naruto Shippuden the Movie: The Lost Tower,2010,2010-07-31,2010,7,Japan,Japan,ja,31.444,7.1,473,True,6.97,"Adventure, Action, Animation",Adventure
movies_50723,50723,Movie,Naruto Shippuden the Movie: The Lost Tower,2010,2010-07-31,2010,7,Japan,Japan,ja,31.444,7.1,473,True,6.97,"Adventure, Action, Animation",Action
movies_50723,50723,Movie,Naruto Shippuden the Movie: The Lost Tower,2010,2010-07-31,2010,7,Japan,Japan,ja,31.444,7.1,473,True,6.97,"Adventure, Action, Animation",Animation
movies_49797,49797,Movie,I Saw the Devil,2010,2010-08-12,2010,8,South Korea,South Korea,ko,31.434,7.794,2667,True,7.72,"Thriller, Horror",Thriller
movies_49797,49797,Movie,I Saw the Devil,2010,2010-08-12,2010,8,South Korea,South Korea,ko,31.434,7.794,2667,True,7.72,"Thriller, Horror",Horror
movies_51620,51620,Movie,Death Race 2,2010,2010-11-12,2010,11,"South Africa, Germany",South Africa,en,31.427,5.8,1112,True,5.92,"Action, Thriller, Science Fiction",Action
movies_51620,51620,Movie,Death Race 2,2010,2010-11-12,2010,11,"South Africa, Germany",South Africa,en,31.427,5.8,1112,True,5.92,"Action, Thriller, Science Fiction",Thriller
movies_51620,51620,Movie,Death Race 2,2010,2010-11-12,2010,11,"South Africa, Germany",South Africa,en,31.427,5.8,1112,True,5.92,"Action, Thriller, Science Fiction",Science Fiction
movies_46705,46705,Movie,Blue Valentine,2010,2010-12-26,2010,12,United States of America,United States of America,en,31.339,6.9,3276,True,6.89,"Drama, Romance",Drama
movies_46705,46705,Movie,Blue Valentine,2010,2010-12-26,2010,12,United States of America,United States of America,en,31.339,6.9,3276,True,6.89,"Drama, Romance",Romance
movies_33217,33217,Movie,Diary of a Wimpy Kid,2010,2010-03-19,2010,3,"United Kingdom, United States of America",United Kingdom,en,31.191,6.2,1613,True,6.24,"Comedy, Family",Comedy
movies_33217,33217,Movie,Diary of a Wimpy Kid,2010,2010-03-19,2010,3,"United Kingdom, United States of America",United Kingdom,en,31.191,6.2,1613,True,6.24,"Comedy, Family",Family
movies_20662,20662,Movie,Robin Hood,2010,2010-05-12,2010,5,United States of America,United States of America,en,30.765,6.4,4673,True,6.41,"Action, Adventure, History, Drama",Action
movies_20662,20662,Movie,Robin Hood,2010,2010-05-12,2010,5,United States of America,United States of America,en,30.765,6.4,4673,True,6.41,"Action, Adventure, History, Drama",Adventure
movies_20662,20662,Movie,Robin Hood,2010,2010-05-12,2010,5,United States of America,United States of America,en,30.765,6.4,4673,True,6.41,"Action, Adventure, History, Drama",History
movies_20662,20662,Movie,Robin Hood,2010,2010-05-12,2010,5,United States of America,United States of America,en,30.765,6.4,4673,True,6.41,"Action, Adventure, History, Drama",Drama
movies_51739,51739,Movie,The Secret World of Arrietty,2010,2010-07-16,2010,7,"France, Japan, United States of America",France,ja,30.708,7.663,2879,True,7.6,"Fantasy, Animation, Family",Fantasy
movies_51739,51739,Movie,The Secret World of Arrietty,2010,2010-07-16,2010,7,"France, Japan, United States of America",France,ja,30.708,7.663,2879,True,7.6,"Fantasy, Animation, Family",Animation
movies_51739,51739,Movie,The Secret World of Arrietty,2010,2010-07-16,2010,7,"France, Japan, United States of America",France,ja,30.708,7.663,2879,True,7.6,"Fantasy, Animation, Family",Family
movies_25195,25195,Movie,Leap Year,2010,2010-01-08,2010,1,"Ireland, United States of America",Ireland,en,30.524,6.9,2030,True,6.88,"Romance, Comedy",Romance
movies_25195,25195,Movie,Leap Year,2010,2010-01-08,2010,1,"Ireland, United States of America",Ireland,en,30.524,6.9,2030,True,6.88,"Romance, Comedy",Comedy
movies_27022,27022,Movie,The Sorcerer's Apprentice,2010,2010-07-13,2010,7,United States of America,United States of America,en,30.261,6.117,4976,True,6.14,"Fantasy, Adventure, Action",Fantasy
movies_27022,27022,Movie,The Sorcerer's Apprentice,2010,2010-07-13,2010,7,United States of America,United States of America,en,30.261,6.117,4976,True,6.14,"Fantasy, Adventure, Action",Adventure
movies_27022,27022,Movie,The Sorcerer's Apprentice,2010,2010-07-13,2010,7,United States of America,United States of America,en,30.261,6.117,4976,True,6.14,"Fantasy, Adventure, Action",Action
movies_34016,34016,Movie,She's Out of My League,2010,2010-03-11,2010,3,United States of America,United States of America,en,30.201,6.5,2173,True,6.51,"Romance, Comedy",Romance
movies_34016,34016,Movie,She's Out of My League,2010,2010-03-11,2010,3,United States of America,United States of America,en,30.201,6.5,2173,True,6.51,"Romance, Comedy",Comedy
movies_44363,44363,Movie,Frozen,2010,2010-02-05,2010,2,United States of America,United States of America,en,30.006,6.0,1855,True,6.06,Thriller,Thriller
movies_41439,41439,Movie,Saw 3D,2010,2010-10-22,2010,10,United States of America,United States of America,en,28.494,5.989,3067,True,6.03,"Horror, Crime",Horror
movies_41439,41439,Movie,Saw 3D,2010,2010-10-22,2010,10,United States of America,United States of America,en,28.494,5.989,3067,True,6.03,"Horror, Crime",Crime
movies_37834,37834,Movie,Knight and Day,2010,2010-06-15,2010,6,United States of America,United States of America,en,27.899,6.2,4534,True,6.22,"Action, Comedy",Action
movies_37834,37834,Movie,Knight and Day,2010,2010-06-15,2010,6,United States of America,United States of America,en,27.899,6.2,4534,True,6.22,"Action, Comedy",Comedy
movies_46838,46838,Movie,Tucker and Dale vs. Evil,2010,2010-01-22,2010,1,"Canada, United States of America",Canada,en,27.886,7.379,2816,True,7.33,"Comedy, Horror",Comedy
movies_46838,46838,Movie,Tucker and Dale vs. Evil,2010,2010-01-22,2010,1,"Canada, United States of America",Canada,en,27.886,7.379,2816,True,7.33,"Comedy, Horror",Horror
movies_37707,37707,Movie,Splice,2010,2010-06-03,2010,6,"Canada, France, Germany",Canada,en,27.112,5.9,2273,True,5.95,"Horror, Science Fiction",Horror
movies_37707,37707,Movie,Splice,2010,2010-06-03,2010,6,"Canada, France, Germany",Canada,en,27.112,5.9,2273,True,5.95,"Horror, Science Fiction",Science Fiction
movies_38358,38358,Movie,The Last Exorcism,2010,2010-08-27,2010,8,"United States of America, France",United States of America,en,26.482,5.7,1026,True,5.84,"Horror, Thriller, Mystery",Horror
movies_38358,38358,Movie,The Last Exorcism,2010,2010-08-27,2010,8,"United States of America, France",United States of America,en,26.482,5.7,1026,True,5.84,"Horror, Thriller, Mystery",Thriller
movies_38358,38358,Movie,The Last Exorcism,2010,2010-08-27,2010,8,"United States of America, France",United States of America,en,26.482,5.7,1026,True,5.84,"Horror, Thriller, Mystery",Mystery
movies_41733,41733,Movie,Due Date,2010,2010-11-03,2010,11,United States of America,United States of America,en,26.461,6.382,5449,True,6.39,"Comedy, Drama",Comedy
movies_41733,41733,Movie,Due Date,2010,2010-11-03,2010,11,United States of America,United States of America,en,26.461,6.382,5449,True,6.39,"Comedy, Drama",Drama
movies_534643,534643,Movie,Tabu,2010,2010-05-01,2010,5,,Unknown,en,26.226,2.0,1,True,6.61,Unknown,Unknown
movies_23437,23437,Movie,A Nightmare on Elm Street,2010,2010-04-30,2010,4,United States of America,United States of America,en,26.168,5.5,2725,True,5.57,"Horror, Mystery, Thriller",Horror
movies_23437,23437,Movie,A Nightmare on Elm Street,2010,2010-04-30,2010,4,United States of America,United States of America,en,26.168,5.5,2725,True,5.57,"Horror, Mystery, Thriller",Mystery
movies_23437,23437,Movie,A Nightmare on Elm Street,2010,2010-04-30,2010,4,United States of America,United States of America,en,26.168,5.5,2725,True,5.57,"Horror, Mystery, Thriller",Thriller
movies_22907,22907,Movie,Takers,2010,2010-08-26,2010,8,United States of America,United States of America,en,26.106,6.229,1283,True,6.28,"Action, Crime, Drama, Thriller",Action
movies_22907,22907,Movie,Takers,2010,2010-08-26,2010,8,United States of America,United States of America,en,26.106,6.229,1283,True,6.28,"Action, Crime, Drama, Thriller",Crime
movies_22907,22907,Movie,Takers,2010,2010-08-26,2010,8,United States of America,United States of America,en,26.106,6.229,1283,True,6.28,"Action, Crime, Drama, Thriller",Drama
movies_22907,22907,Movie,Takers,2010,2010-08-26,2010,8,United States of America,United States of America,en,26.106,6.229,1283,True,6.28,"Action, Crime, Drama, Thriller",Thriller
movies_40205,40205,Movie,16 Wishes,2010,2010-10-02,2010,10,United States of America,United States of America,en,26.027,6.314,1321,True,6.35,"Fantasy, Drama, Family",Fantasy
movies_40205,40205,Movie,16 Wishes,2010,2010-10-02,2010,10,United States of America,United States of America,en,26.027,6.314,1321,True,6.35,"Fantasy, Drama, Family",Drama
movies_40205,40205,Movie,16 Wishes,2010,2010-10-02,2010,10,United States of America,United States of America,en,26.027,6.314,1321,True,6.35,"Fantasy, Drama, Family",Family
movies_45269,45269,Movie,The King's Speech,2010,2010-11-26,2010,11,"United Kingdom, United States of America",United Kingdom,en,25.936,7.7,8778,True,7.68,"Drama, History",Drama
movies_45269,45269,Movie,The King's Speech,2010,2010-11-26,2010,11,"United Kingdom, United States of America",United Kingdom,en,25.936,7.7,8778,True,7.68,"Drama, History",History
movies_23169,23169,Movie,Remember Me,2010,2010-03-11,2010,3,United States of America,United States of America,en,25.397,7.1,3546,True,7.08,"Drama, Romance",Drama
movies_23169,23169,Movie,Remember Me,2010,2010-03-11,2010,3,United States of America,United States of America,en,25.397,7.1,3546,True,7.08,"Drama, Romance",Romance
movies_37735,37735,Movie,Easy A,2010,2010-09-16,2010,9,United States of America,United States of America,en,25.329,6.8,6963,True,6.8,Comedy,Comedy
movies_44048,44048,Movie,Unstoppable,2010,2010-11-04,2010,11,United States of America,United States of America,en,25.307,6.6,3600,True,6.6,"Action, Thriller",Action
movies_44048,44048,Movie,Unstoppable,2010,2010-11-04,2010,11,United States of America,United States of America,en,25.307,6.6,3600,True,6.6,"Action, Thriller",Thriller
movies_44874,44874,Movie,Barbie: A Fashion Fairytale,2010,2010-09-14,2010,9,United States of America,United States of America,en,25.138,7.2,760,True,7.09,"Family, Animation",Family
movies_44874,44874,Movie,Barbie: A Fashion Fairytale,2010,2010-09-14,2010,9,United States of America,United States of America,en,25.138,7.2,760,True,7.09,"Family, Animation",Animation
movies_37786,37786,Movie,Sex and the City 2,2010,2010-05-26,2010,5,United States of America,United States of America,en,24.953,6.1,1639,True,6.15,"Comedy, Drama, Romance",Comedy
movies_37786,37786,Movie,Sex and the City 2,2010,2010-05-26,2010,5,United States of America,United States of America,en,24.953,6.1,1639,True,6.15,"Comedy, Drama, Romance",Drama
movies_37786,37786,Movie,Sex and the City 2,2010,2010-05-26,2010,5,United States of America,United States of America,en,24.953,6.1,1639,True,6.15,"Comedy, Drama, Romance",Romance
movies_37645,37645,Movie,22 Bullets,2010,2010-03-23,2010,3,France,France,fr,24.919,6.677,1219,True,6.67,"Drama, Crime, Thriller",Drama
movies_37645,37645,Movie,22 Bullets,2010,2010-03-23,2010,3,France,France,fr,24.919,6.677,1219,True,6.67,"Drama, Crime, Thriller",Crime
movies_37645,37645,Movie,22 Bullets,2010,2010-03-23,2010,3,France,France,fr,24.919,6.677,1219,True,6.67,"Drama, Crime, Thriller",Thriller
movies_41283,41283,Movie,Faster,2010,2010-11-23,2010,11,United States of America,United States of America,en,24.78,6.3,1948,True,6.33,"Crime, Drama, Action, Thriller",Crime
movies_41283,41283,Movie,Faster,2010,2010-11-23,2010,11,United States of America,United States of America,en,24.78,6.3,1948,True,6.33,"Crime, Drama, Action, Thriller",Drama
movies_41283,41283,Movie,Faster,2010,2010-11-23,2010,11,United States of America,United States of America,en,24.78,6.3,1948,True,6.33,"Crime, Drama, Action, Thriller",Action
movies_41283,41283,Movie,Faster,2010,2010-11-23,2010,11,United States of America,United States of America,en,24.78,6.3,1948,True,6.33,"Crime, Drama, Action, Thriller",Thriller
movies_41436,41436,Movie,Paranormal Activity 2,2010,2010-10-20,2010,10,United States of America,United States of America,en,24.747,5.8,2458,True,5.86,"Horror, Mystery",Horror
movies_41436,41436,Movie,Paranormal Activity 2,2010,2010-10-20,2010,10,United States of America,United States of America,en,24.747,5.8,2458,True,5.86,"Horror, Mystery",Mystery
movies_37710,37710,Movie,The Tourist,2010,2010-12-08,2010,12,"United States of America, United Kingdom, France, Italy",United States of America,en,24.522,6.183,5449,True,6.2,"Action, Thriller, Romance",Action
movies_37710,37710,Movie,The Tourist,2010,2010-12-08,2010,12,"United States of America, United Kingdom, France, Italy",United States of America,en,24.522,6.183,5449,True,6.2,"Action, Thriller, Romance",Thriller
movies_37710,37710,Movie,The Tourist,2010,2010-12-08,2010,12,"United States of America, United Kingdom, France, Italy",United States of America,en,24.522,6.183,5449,True,6.2,"Action, Thriller, Romance",Romance
movies_41233,41233,Movie,Step Up 3D,2010,2010-08-04,2010,8,United States of America,United States of America,en,24.48,6.8,1901,True,6.79,"Drama, Romance",Drama
movies_41233,41233,Movie,Step Up 3D,2010,2010-08-04,2010,8,United States of America,United States of America,en,24.48,6.8,1901,True,6.79,"Drama, Romance",Romance
